snapnum scale logmstar logmgas sfr_inst sfr_20Myr sfr_100Myr sfr_1Gyr logmcgm avg_Zstars avg_Zism avg_Zcgm cgm_cold_frac galaxy_size logmvir logrvir num_gas_inner num_gas_outer mdot_in_inner mdot_out_inner mdot_in_outer mdot_out_outer zdot_in_inner zdot_out_inner zdot_in_outer zdot_out_outer mdot_in_outer_dm mdot_out_outer_dm logmgas_dense logmgas_warmionized logmgas_denseSF logmgas_densez logmgas_cold cosmic_age redshift Vvir_DM halo_conc mdot_out_ism_0 mdot_out_halo_0 zdot_out_ism_0 zdot_out_halo_0 edot_out_ism_0 edot_out_halo_0 mdot_out_ism_half zdot_out_ism_half edot_out_ism_half mdot_out_halo_esc zdot_out_halo_esc edot_out_halo_esc vcirc_halo mdot_in_ism_tracked mdot_out_ism_tracked mdot_in_halo_tracked mdot_out_halo_tracked mdot_in_halo_dm_tracked zdot_in_ism_tracked zdot_out_ism_tracked zdot_in_halo_tracked zdot_out_halo_tracked edot_out_ism_tracked edot_out_halo_tracked f_fountain logmcgm_new logmism_new vcirc_ism vcirc_half TE_cgm KE_cgm edot_in_halo edot_in_halo_th edot_in_halo_kin edot_out_halo edot_out_halo_th edot_out_halo_kin edot_out_ism edot_out_ism_th edot_out_ism_kin TE_inner KE_inner
477 0.81847 11.055322248225048 10.486516029586213 20.533302307128906 19.693058 15.143440599999998 13.298272639999999 10.80093766408043 0.026489172814866204 0.04074492186228962 0.0036027206627386194 0.045287585214833476 5.4243609567094015 12.02478787222463 2.4596179798220423 890105.0 936614.0 14.998434451653745 4.257174797568994 12.186578008256543 1.1614056353481739 0.1091636599497086 0.04294921813055983 0.01728557004737582 0.0025216009628431725 94.17887120533976 52.872560494233866 9.18662956437735 9.66360263446275 7.6881526665420425 8.842422183143167 10.369022521415639 11.054413503039642 0.22179187997116556 138.95177785434987 14.50937557220459 3.728536913122548 0.34522430743484506 0.03708551220412981 0.0005713253202095861 1.2538237001204611e+41 2.9178797121730324e+39 1.8922905990901475 0.007322018605630217 7.962283627966981e+40 0.0740453288141414 4.532028803134839e-05 8.025710678428331e+38 153.87198725861464 15.98249364760462 4.056194338938516 17.72652069272622 1.175330530974277 147.07139323425392 0.2002153891947185 0.14884216193018604 0.10079057184219038 0.07377559609243364 1.3448992367024694e+41 8.398293277709164e+39 0.05533635825606629 10.779105200000595 10.528353735063531 249.1635707169385 176.57215408300382 1.1713871908365667e+58 1.1546506233986493e+58 1.7523761521754133e+41 8.848269366711371e+40 8.675492146524644e+40 8.614926581174912e+39 2.7841960365531114e+39 5.830730560724716e+39 4.6821431663806234e+41 2.9885656359644745e+41 1.693577530265632e+41 2.4822441004290108e+57 1.5487040625685356e+57
478 0.82006 11.056634825318824 10.484744558770435 25.17843061685562 20.113686800000004 15.944502840000002 13.37301024 10.802155890257575 0.02657557141771339 0.040815495284556226 0.003592401563368952 0.04576996236287278 5.365389834973434 12.025721797788181 2.459678091270732 895873.0 939156.0 15.432384673481314 4.996153284714617 12.358713159134659 1.0828994280903157 0.11197657696561192 0.06445439966751147 0.01753314748861417 0.002285462768748085 90.89198318760681 52.51628861629506 9.18847466226476 9.667801323150337 7.748553134539273 8.843152259789942 10.363496861482869 11.079440334786248 0.21942296905104497 138.95672926464513 14.524511337280273 3.9088592698422078 0.3104357283751937 0.040498989314119244 0.0004880656375077392 1.6596886040361416e+41 2.6111602412539105e+39 2.1234669494545177 0.013341237253975504 1.2125702827782046e+41 0.06670095277454668 3.986439502010499e-05 7.156979227091483e+38 153.8901364919152 16.950572444980548 4.777854221877675 16.11256396679353 0.765973849426064 120.0426279736213 0.20558177434562686 0.14919997188476325 0.09371298571475888 0.07279142958599708 1.813048339485259e+41 4.846435512713238e+39 0.04402466013278533 10.779897304761095 10.527620520253944 249.2611630457908 176.38688180520128 1.1816819149896526e+58 1.1640539584457198e+58 1.560996260501151e+41 7.910072325165787e+40 7.699890279533012e+40 5.113581246958567e+39 1.3204804818190784e+39 3.7931007751475325e+39 6.835348945586525e+41 3.990113611474116e+41 2.8452353351622297e+41 2.5395378000531408e+57 1.659357857551845e+57
479 0.82166 11.058035687193119 10.481791609873893 19.255247116088867 18.6903708 16.77134688 13.411884032 10.803974008841744 0.026644018717382614 0.04096228487587836 0.0036301685964211863 0.04610651619297844 5.375884694848695 12.02667350095644 2.459680237954313 919829.0 937523.0 15.338137403460442 6.5123793678808 12.438385672991698 1.0266526940370766 0.10943453839013131 0.10618580405342251 0.017900223119355522 0.0021133072627680734 89.09711817743859 51.91804754416388 9.129595486680477 9.673463121583334 7.633092931542354 8.79025853962804 10.358447559088884 11.104608493718917 0.21704841418591636 138.97321459129688 14.588576316833496 5.249296691031674 0.2883268986690821 0.08196419245812898 0.0004348488562357805 2.358745559282404e+41 2.422759407202566e+39 2.996832770040325 0.02393269762276589 1.8187303645895195e+41 0.06218688660234743 3.7436150805461176e-05 6.611233628403862e+38 153.88961388755652 23.167668276861026 14.820072911715387 15.04713518201972 4.053677230866345 159.80189974762976 0.22158928898065966 0.3437509514847376 0.10152508203549074 0.07686865950979502 6.2586016001855304e+41 3.388157167247455e+40 0.10552849905778126 10.780421056340282 10.527445423237754 249.27249618174906 176.30528106278376 1.1996077099117834e+58 1.1712412315663424e+58 1.4223898047059428e+41 8.19520085549331e+40 6.028697189515264e+40 3.43907275269915e+40 2.0530565801953558e+40 1.3860161714394008e+40 8.843024910465805e+41 5.346590196866538e+41 3.496434712709666e+41 2.6852930742663634e+57 1.7563923803258076e+57
480 0.82325 11.05807710759728 10.476645865810763 16.032274961471558 13.3595144 15.7118272 13.361475839999999 10.806751004871487 0.026715469421350342 0.04115278215329062 0.003788698975793161 0.046309301296572486 6.139507538461539 12.027545325261324 2.459740340786961 963580.0 932253.0 14.821647646907115 7.691384568220096 12.360902967860188 1.0209353908601964 0.10810693759581311 0.1333328613697127 0.018370479528911236 0.0019909618457733132 85.85277850321907 51.52966859181845 9.098893065914359 9.660118392437084 7.5784227994850735 8.748686645753915 10.355759831700041 11.12960331418926 0.21469784391132696 138.96875506038515 14.427157402038574 6.312363429447773 0.29037828097247476 0.10819368199440664 0.00040619221919603734 2.3567808354158925e+41 2.4408923545438985e+39 3.331311098261116 0.01998081970536198 1.75442033095453e+41 0.061640525301640575 3.542776907153463e-05 6.45995136238918e+38 153.8847728122927 20.24777867595352 8.956258029450812 23.733295473872072 3.9491002479114092 151.9687591903888 0.2557720731352164 0.15655930249142055 0.0993504465089439 0.0796007653245406 2.44139009783464e+41 3.171822446328479e+40 0.13775911834164262 10.780842857892685 10.527351048012195 248.40261602092875 176.31425725881897 1.2162471987784102e+58 1.18036731471405e+58 2.277368112309745e+41 1.1559038779060396e+41 1.1214642335486931e+41 3.240700270367783e+40 1.7525526794060776e+40 1.4881475919799269e+40 4.466778971676185e+41 3.496661964410674e+41 9.701170051793203e+40 2.8166503160962474e+57 1.8100919732247625e+57
481 0.82484 11.05987344342712 10.475834858902033 19.577937126159668 15.237506 14.81282176 13.43364736 10.808638433108232 0.026757435862249507 0.041366778456858856 0.0036850134299201698 0.0442355179804554 5.514993324439825 12.028453646338555 2.45972102292641 985460.0 929458.0 14.29019497132059 6.81679940438556 12.410369033970818 0.9299509941783809 0.10645686463439893 0.08918312686684374 0.018381485503507187 0.001808335885077225 83.72952539586765 50.9930901561718 9.145464612193033 9.64802274417946 7.661820425182592 8.800036539153144 10.359285349554758 11.15458208468888 0.21235633577421065 138.9831015950838 14.656423568725586 5.887855363393122 0.25193256893361027 0.07424269798201825 0.0003484935021010439 2.0423637581707887e+41 2.1251775433081176e+39 3.0184616303114864 0.011958082606699616 1.39408057250284e+41 0.05439719648995938 3.0903422121609814e-05 5.6892710829121236e+38 153.87225083060213 15.57619670372553 8.134878392863216 16.61570135119886 0.7435246028468752 117.28501795283063 0.20101717008745407 0.18290497084970778 0.09869895609323036 0.07291130492567785 2.7721854432140155e+41 4.472264701313732e+39 0.07846374418907764 10.782298414134896 10.527615600470066 249.16544750767713 176.12041073706266 1.2256184268323952e+58 1.1708566739788778e+58 1.5960694774763623e+41 8.253530167487567e+40 7.7071646013431145e+40 4.827476303124738e+39 1.1117947248329454e+39 3.715681572774687e+39 1.688000659804413e+41 1.140417322267588e+41 5.475833394262378e+40 2.893087245319015e+57 1.7362907922568893e+57
482 0.82643 11.061231237528958 10.47426103945283 27.480811595916748 20.6280312 15.14413472 13.526630912 10.809462822626628 0.02685402891947529 0.041345089621342195 0.0036550366577030795 0.04427615172904853 5.384608663410076 12.029168062803954 2.4597703890844187 989859.0 923116.0 14.551038371865321 5.684701433528585 12.40014252551789 0.8772831055938064 0.11291848520971945 0.06176807114943379 0.018563357778173344 0.0016745272328774685 81.66189735369662 50.652643396619766 9.237078737900138 9.61704475018165 7.813032016409289 8.921739690200942 10.361712937724148 11.179544743254393 0.21002383746959818 138.955692930309 14.654905319213867 5.019569354841547 0.23223436696237554 0.053595806172799215 0.00031879975784655334 1.6162670345511925e+41 1.9582414736224874e+39 2.4276081154488387 0.00808019036813071 1.0235907359424948e+41 0.05042237917779277 2.872649699271017e-05 5.251439847835881e+38 153.84931633142975 18.099980684774536 7.962422229605234 13.483766847582102 1.9538362231527842 117.20388840180983 0.19925759610664798 0.20617936644394888 0.09465213316880505 0.07345513942751666 2.4272829912936765e+41 1.4611472684343186e+40 0.1673642091707676 10.783740206058715 10.52519444412053 249.14329462237086 176.00369546055157 1.2205369837221483e+58 1.1673852619832257e+58 1.309785316757761e+41 7.28094600668066e+40 5.816907157562671e+40 1.4810585292362926e+40 8.166631958903246e+39 6.643953338408431e+39 1.885552472524846e+41 1.2314421316597814e+41 6.541103405315099e+40 2.8020940519216774e+57 1.688896791492376e+57
483 0.82803 11.061894123029834 10.474205578784893 29.61414098739624 17.252805600000002 14.76392992 13.579305472 10.80939549490595 0.026940013486012125 0.04132704202436173 0.003650549733462371 0.0448387999958961 5.582408460824285 12.02991942052849 2.4596265676812674 992027.0 917905.0 15.373744376904321 4.503980931254813 12.34064350385108 0.8507597925855921 0.12789367625778147 0.03757211493804737 0.018874774316016293 0.0015470225893466317 80.38746171382653 50.843135989765436 9.230490717911636 9.62918530985779 7.815455995992826 8.91604907533868 10.356738910930057 11.204648073425505 0.2076857118703428 138.96452104377016 14.594772338867188 3.825162422846409 0.22363698935047624 0.03267908734024682 0.0002941800980503858 1.185482407443311e+41 1.8926600955471924e+39 1.7195069094475004 0.00498799336514448 6.866033793688772e+40 0.047733659797092716 2.6231183475850913e-05 4.9482659461857105e+38 153.8451618097449 16.70417089830995 6.1561170498490085 20.416708497130898 1.2143936259581851 132.28362829010197 0.24714094314331275 0.12353349960580404 0.10266707531292225 0.07078742153902183 1.7824021586962662e+41 8.950263304306582e+39 0.06712526350826584 10.783958797506848 10.524618703940746 248.891733361331 175.95785374225395 1.2103242503756334e+58 1.1681003190051424e+58 1.95501647537294e+41 9.260012168763492e+40 1.0290152581750014e+41 9.375118048786519e+39 3.577686421919755e+39 5.797431619231928e+39 2.1741932785159518e+41 1.561895595724186e+41 6.1229768230519885e+40 2.6682508777046997e+57 1.7091936900178904e+57
484 0.82962 11.063377354740565 10.474512400193415 19.780763626098633 17.2204164 15.47121728 13.66847744 10.810352729988548 0.027009067225365356 0.04141837142311742 0.003568307951031705 0.04411997173306124 5.356407577352736 12.030727123908045 2.4596415960262976 997617.0 904198.0 15.838913026980704 4.0408259516367995 12.149514962826082 0.7883010627332564 0.13472220633174453 0.028111648145811168 0.01870757766181207 0.001418373890837135 77.42694536104983 50.602091811677326 9.150157593320575 9.628527005977675 7.608997286832367 8.811204142376093 10.35647565581488 11.22957822264519 0.2053711337720885 138.95804702531711 14.647908210754395 3.3363299360121306 0.2007692085203114 0.022579049558054457 0.00026015258988339624 1.0273205534170487e+41 1.7011598439399554e+39 1.4235052058621693 0.003190170489917522 5.562209059950441e+40 0.043982351207696696 2.436824787456921e-05 4.54273421086381e+38 153.8285692042462 18.77846908126938 5.923182633548697 32.82300921046643 3.0775057221957787 188.78416447152313 0.25048430074106814 0.11758910990722128 0.10795356943537154 0.08052003717516808 1.696529712700917e+41 2.44629085576005e+40 0.06483934124150639 10.785430018770686 10.52406021909949 249.13680308510916 175.87526622419944 1.2104628182515554e+58 1.1681704933315629e+58 2.9162070304150912e+41 1.0432266092591206e+41 1.8729804218198293e+41 2.4759146434478243e+40 1.6931402647416767e+40 7.827743763633648e+39 3.694380924778606e+41 2.862651507163014e+41 8.317294161045654e+40 2.6379285132487896e+57 1.73342358355243e+57
485 0.83121 11.063910818447072 10.475015035703615 25.481353282928467 16.9608608 15.81781056 13.68227072 10.813059886878522 0.027101986557799152 0.04149692349236643 0.00346049039315548 0.044469925328179324 5.890280135142834 12.031609839499383 2.459744633528172 994578.0 860476.0 16.065635366585784 3.5301957061898674 11.228324942077755 0.7584691335421065 0.1353472574020354 0.02386596183211048 0.018043123557990287 0.0013126845694678407 72.43076249534397 50.04600414405362 9.184600088799222 9.637056753111205 7.730488922896907 8.861220161899078 10.35570168505578 11.254492077710502 0.20306541066637784 138.9497493421004 14.491154670715332 2.840267204331683 0.19371479103459802 0.018255873781050914 0.00023367488944682033 8.975798233074338e+40 1.646705151190544e+39 1.0840369845747189 0.0024222268612389443 4.469363972615389e+40 0.04172645534041979 2.363781595201826e-05 4.257968663510767e+38 153.86766849668706 22.317024836912562 7.19478031888969 17.748788223241586 5.00293579279697 134.86939624582632 0.23799705021689724 0.143257245965921 0.11085852104492244 0.07684565981050522 1.9555201487284003e+41 4.2027387960125694e+40 0.1221673932831888 10.788316711728319 10.524471722344497 248.69308905855033 175.93325808946662 1.2148390606878562e+58 1.1731061761173968e+58 1.7182253379296004e+41 9.610248258074979e+40 7.572005121680476e+40 4.219177766470966e+40 2.1719482630069278e+40 2.0472295063449135e+40 4.185483043244112e+41 3.09984641998174e+41 1.0856366270469522e+41 2.6110602118973498e+57 1.761048857805321e+57
486 0.8328 11.065894774863956 10.473171152515551 23.878365993499756 19.3769206 15.90093556 13.736253248 10.813684380722062 0.027172828756528086 0.041525695753362325 0.0034541748825519143 0.04349717873453216 5.4010416885808885 12.0324718202294 2.459667357693662 1003212.0 853970.0 16.37921004689042 3.5876690086411327 11.27439102640105 0.7024468418742238 0.13907486552423245 0.024905347615214363 0.018257903093721082 0.001189081107398594 73.74389663436655 50.116326589715314 9.219439538812965 9.616103157951041 7.764881926210147 8.90707147192376 10.35758986984153 11.279389579346736 0.2007684918347743 138.9672352794711 14.66906452178955 2.889332731661909 0.1721781342378152 0.018197270485960114 0.0002035789627475178 9.22329075421883e+40 1.466130910133561e+39 1.059924417823741 0.0022727359017516075 4.374575093929942e+40 0.03799954795051982 2.292549276322162e-05 3.91488050330444e+38 153.83189370335003 19.15251589844907 4.301845412561561 21.56753058739034 0.7600626231071764 128.8787158756518 0.21479625044926676 0.11689253683683329 0.10317792191868634 0.07031697178860905 1.2767937819113147e+41 5.108970854923694e+39 0.0715923566878981 10.787890241374429 10.524826908749906 249.32500626055685 175.7904026389006 1.2177476639323552e+58 1.1794260966663351e+58 1.991773852843333e+41 7.9100276212408245e+40 1.200771091111656e+41 5.3998441737057387e+39 1.3630226125875545e+39 4.036821570558466e+39 1.6940759493865303e+41 1.1190045748490768e+41 5.750713729652879e+40 2.625199855180066e+57 1.795584881622393e+57
487 0.83439 11.067435901624227 10.471611992393036 28.596656322479248 22.1967328 16.8377928 13.875253504 10.81510997527468 0.027272575061079114 0.04157051579988098 0.0034047814191842077 0.04306211668729988 5.4590384968814964 12.033255884750107 2.4596695044302983 1010881.0 827594.0 16.732905701475588 3.292534009849705 10.86354882930182 0.6654314453093519 0.14032320936010292 0.02023386275298442 0.018048192477761855 0.0011206513150868506 72.02422898652932 49.87272740888267 9.216817932511312 9.6420635829214 7.932630686087923 8.918844142435562 10.349708344011425 11.304270668941296 0.19848032694543316 138.95980285589906 14.680846214294434 2.743331311934402 0.16007551966171724 0.01626705462155551 0.00018651105378215225 8.454212833714798e+40 1.3660439213043676e+39 0.8919826675226935 0.0019144307039588805 3.534137858743781e+40 0.03546915556311525 2.1706245622175568e-05 3.655136027063343e+38 153.84026410790847 18.536079853316053 3.7944727232690276 22.181202436690718 0.7271335326753844 125.58015799685667 0.22154378362351215 0.10977670168274015 0.0993209962893654 0.06996336773043672 1.1094386106964606e+41 4.554102563953553e+39 0.055167733178204385 10.788896149899177 10.524376078317868 249.3648159761149 175.7412527331009 1.2153001511613352e+58 1.1865632501879399e+58 2.077428117496606e+41 8.022940807019842e+40 1.2751340371099583e+41 4.834240251270945e+39 1.0442173184696534e+39 3.7900229154172196e+39 1.634035845029453e+41 1.0928003557705418e+41 5.412354868414121e+40 2.6047267816450277e+57 1.840432519549245e+57
488 0.83599 11.068699037109695 10.472213962327793 21.995564341545105 19.318462699999998 16.94161428 13.920598256 10.816135482516037 0.027353121577837574 0.041607180151221494 0.0033342552933648276 0.043440806981538134 5.398202269194964 12.03403796427367 2.4596952644422814 1013144.0 800933.0 16.97051293804191 3.128062038771138 10.377063607469522 0.637253377518745 0.13652154047699452 0.016220161134644973 0.017643808501047933 0.0010540774949113407 70.23231943322543 49.50170150132013 9.154177830356693 9.663411251418832 7.734917752922563 8.834271708124346 10.343286631043876 11.32929161755561 0.19618655725546952 138.94769704522972 14.700065612792969 2.5276951268218553 0.15162387128451338 0.012881366031349666 0.00017425843999506268 7.804689795010711e+40 1.2997799911573314e+39 0.806442983808324 0.0016109918479748466 3.2882490849296976e+40 0.0342872194866338 2.135101405870402e-05 3.546941403913534e+38 153.8562545025078 17.968250210341665 3.26468724407453 16.960368374743208 0.736231360848043 110.73513272421052 0.2186534630209794 0.10211381160868947 0.09333662010715903 0.06932275533485745 9.612207820534789e+40 4.609017993600079e+39 0.06465417534119824 10.790042149742131 10.524804708575088 249.414239576104 175.73678082920594 1.212131499782044e+58 1.1941083369617368e+58 1.586970011560932e+41 7.442297716792283e+40 8.4274024020828095e+40 4.9034675048541724e+39 1.3579371920188683e+39 3.5455303061528e+39 2.8719571401330783e+41 2.086079072689571e+41 7.85878067650471e+40 2.593082611590904e+57 1.8763288142927653e+57
489 0.83758 11.069443575846496 10.473882336409448 25.127418994903564 14.2368238 16.326512559999998 13.868853056 10.81655342365663 0.027410013276820494 0.04163747456514873 0.00327811112692061 0.04490139242059913 5.311916107581427 12.034743260724884 2.4596244207323816 1023865.0 789316.0 17.03372954001489 3.4234523721335264 10.22754587956409 0.6171405923697183 0.13350711064112736 0.01727539408413992 0.017624599030861242 0.001000715794584245 70.85797138097936 49.40487590124322 9.120316710601871 9.639589469397 7.734002034924659 8.806179811123426 10.348955622218512 11.354139605734128 0.19391580505742745 138.9398466200286 14.732778549194336 2.4957239919133705 0.1468590731996377 0.01168757210619698 0.00016673453121064097 8.421975505467158e+40 1.2658846466037863e+39 0.9274145566821683 0.0022577800295648016 4.261012556410698e+40 0.03379034408171519 2.1933140571139074e-05 3.510152653759466e+38 153.85367255477223 17.259513514036886 3.4917254337358963 15.424777733770643 0.7369600174942275 104.94133585484725 0.20609379862363642 0.10320081676890645 0.09283254656740314 0.06757173320799698 1.096233350195662e+41 4.679279718268211e+39 0.052480306578667237 10.79028969553968 10.526643265965372 249.50073354190565 175.7807896453412 1.2148113618727029e+58 1.2029634571962355e+58 1.4729849565538763e+41 7.3834737144207605e+40 7.346375846056451e+40 5.1659768249812997e+39 1.2168596082883493e+39 3.949117212618351e+39 6.051907180218079e+41 4.485340670480038e+41 1.5665665120706313e+41 2.6498866655573406e+57 1.9464349189183843e+57
490 0.83917 11.070266176616897 10.47252774514237 25.532253742218018 15.1959828 15.53321248 13.846857984 10.817900408070807 0.027475066140022538 0.04173214023881392 0.0032604550604151974 0.044348187333833444 5.344668043778394 12.035294582790538 2.459519207233301 1053837.0 782745.0 16.40859302006083 4.902555582271096 10.170917049638769 0.5990239379400571 0.12696072425446772 0.032584238998324536 0.017721941117708164 0.0009415014548078916 69.99552260321897 49.503404390143466 9.207234095726287 9.626215660343506 7.787197919770948 8.89457484280786 10.352068858140472 11.378971009615395 0.1916536577809027 138.91311733296385 14.723956108093262 3.691985112338631 0.14319439924249394 0.019074348046450456 0.0001616663414350715 1.510257240773132e+41 1.2436377871712274e+39 1.9887131976520431 0.0065484890759577715 1.0384883423703477e+41 0.03479528474517797 2.2659434287458576e-05 3.637267799697584e+38 153.8417560679796 21.55407247061596 10.462875520196414 21.735284700633006 3.939196256623958 143.3667877787009 0.24052014963752674 0.13553254509055102 0.10365744210626314 0.07303511416903878 2.904569958019615e+41 3.4148343237712217e+40 0.2124840605853264 10.790422757047772 10.527829894352719 249.47042558722995 175.83653087255004 1.2352650605496187e+58 1.2167702012981989e+58 2.0742581844948237e+41 1.0624986097744843e+41 1.0117595740881275e+41 3.4597653987761575e+40 1.8689231278672658e+40 1.5908422709104328e+40 5.881111240595796e+41 4.3785855194747595e+41 1.5025257235593832e+41 2.8778481714151044e+57 2.0640294144785622e+57
491 0.84076 11.071464348669268 10.46869314966673 32.647398471832275 21.038174400000003 15.67169792 13.93051264 10.819908666355383 0.02757503645559823 0.04192275853808241 0.003220203127722319 0.04276603262140487 6.073104882162162 12.03588393978667 2.4593924877592306 1066225.0 775634.0 15.575468296702113 6.015735550995161 10.186615283668367 0.563799252533908 0.11554018139435279 0.03882719625826923 0.017236886324246928 0.0008938439601873824 67.88036332820955 49.78757452080331 9.247415810503039 9.615621180757284 7.9237931264217 8.954175171202655 10.351649404588139 11.403785773203145 0.18940006660640374 138.89616335664627 14.626163482666016 5.004153283934919 0.1337801356659722 0.02821089117303057 0.00014928445600246706 1.9840433924395663e+41 1.1787010017291294e+39 2.5754149152882393 0.007307074304583507 1.2834760820113717e+41 0.03738918793488886 2.6304122721083242e-05 4.002891581851421e+38 153.8030965388252 21.472041908632576 10.323088586372684 13.979380167554558 1.4221761736175638 125.74681749593475 0.2037956443692673 0.13947715834158367 0.09328176498520901 0.06858060566673382 3.916532341380232e+41 1.0796013614293505e+40 0.04980262119058898 10.79151801777509 10.526384265682688 249.14986519073642 175.87406333292736 1.2530497737368456e+58 1.2268640442347457e+58 1.3052709093907428e+41 7.096538416062099e+40 5.95617068443116e+40 1.1211582382613013e+40 5.468494149299171e+39 5.743088247010271e+39 3.4716986930222626e+41 2.6850800788267055e+41 7.866186157726606e+40 3.0271364602820884e+57 2.066292482347899e+57
492 0.84236 11.073256234671831 10.467261941705654 35.42034578323364 20.7526221 15.82189734 13.983609311999999 10.820097522074844 0.027651657705063587 0.04196284906804989 0.0032109866528589105 0.04235467182807428 5.363128139262339 12.036510038566687 2.459368858004632 1088363.0 770796.0 14.80110358742198 5.942343769950972 10.19164129600257 0.5544402799902892 0.11043153469407384 0.036498251524503894 0.017318087826321084 0.0008629826879178377 66.80289503529366 49.944153665161394 9.262566878561238 9.641933532628547 7.983250389866397 8.984809785602748 10.34325052707256 11.428739750888239 0.18714088988081112 138.8680274843038 14.775550842285156 5.242921719015666 0.13242460286857882 0.029586063239405526 0.00014789416265549078 1.90768410443918e+41 1.1696859721325975e+39 2.6799452658470413 0.00648096533660868 1.187969057203646e+41 0.038423114846891065 2.6656446380837635e-05 4.090471777063438e+38 153.79319492131506 16.722125491967223 8.435223826653477 13.931348742533437 0.8232702977909152 105.17097382641552 0.18020660224887639 0.13174774520315952 0.09560230357487626 0.06787960748280016 3.0010341077954636e+41 5.551062098248153e+39 0.06117284194709162 10.79171830112164 10.525133696137573 249.5714453351058 176.06017503073198 1.256245190632523e+58 1.230350552378475e+58 1.3148398761866944e+41 7.025461612297764e+40 6.122937149824756e+40 5.97215404468618e+39 1.8172730407807237e+39 4.154880992745084e+39 1.7827644973312217e+41 1.33855829557209e+41 4.442062027913013e+40 3.077320896119821e+57 2.0524892160918955e+57
493 0.84395 11.074596702830798 10.466443804982863 37.89557600021362 20.8984692 17.24964 14.075173888 10.820019145898339 0.0277477543603686 0.04196832518044544 0.0031895484710080667 0.041558611229590425 5.276126358826775 12.037135236033299 2.4593044066839247 1090079.0 766346.0 14.757360652233231 5.453385562393179 10.218803553852695 0.538759959762524 0.1099091218725574 0.029492061042790823 0.017373617879371823 0.000825548563205104 66.50439101815115 50.17188922227808 9.251718864730186 9.650586128387276 8.054516074273838 8.994861992464546 10.336731157275866 11.453520962952682 0.1849043189762427 138.84735158782 14.789896965026855 4.809788323117363 0.12894317997847127 0.024557049531155613 0.00014405370359907548 1.6145816937927965e+41 1.1441223773104808e+39 2.3546746321509295 0.004773261961882035 9.591036264234843e+40 0.03929314985632482 2.7416997541969773e-05 4.187825618084196e+38 153.76752438973082 16.30589074385235 5.968717659157186 15.351486702055448 0.7393100317742526 93.6251264311228 0.18418016270440038 0.1188827953573112 0.09203902065013755 0.06681515956657326 1.9947971810975847e+41 4.86478634233768e+39 0.09758353566886345 10.792497946326463 10.522816136330439 249.61729829837904 176.1754959186016 1.2533929088858098e+58 1.2355503200799886e+58 1.4417085355798223e+41 7.344669161701428e+40 7.07241619309342e+40 5.1766112205677026e+39 1.4874931992044953e+39 3.689117998940006e+39 3.347076768246095e+41 2.2687518265072443e+41 1.0783249384826162e+41 3.0164790952757376e+57 2.0205802722971724e+57
494 0.84554 11.0760084823797 10.46465811230577 30.508633136749268 20.3234542 18.58683632 14.147693216 10.820667983181234 0.027832147196047378 0.042131875543883576 0.00316637757622561 0.0410604113212539 5.260559609067016 12.03768353182529 2.459190519303271 1092646.0 761230.0 14.656942189779473 5.448832452201212 10.206780094017732 0.5217501619375385 0.11041258232963339 0.0348684989936848 0.017332241339679564 0.0007961650311672407 65.82092829066917 50.35869130851443 9.12579599333683 9.68406699099623 7.826940919899965 8.833326868795593 10.324866937845384 11.4782853702464 0.18267615961397454 138.82253537854857 14.830944061279297 4.437670049595161 0.1251450234897126 0.023797775749586084 0.00014332900331057806 1.5310119125529826e+41 1.1108899416021763e+39 2.2174694307383365 0.0048658626968643625 9.561506811132158e+40 0.03904186829613607 2.7813956846697324e-05 4.158848263585829e+38 153.73720585335593 14.693767513599246 4.378921674047254 14.6626141428776 0.8286870540182227 93.86222057420248 0.18115534597360097 0.10611365625368592 0.09221797047218648 0.06717429518049538 1.393476570722283e+41 5.463984030577191e+39 0.06397388820889433 10.793174422311658 10.521275831927865 249.65611543975177 176.21827107471626 1.2612645607231373e+58 1.241631658743033e+58 1.4044992345257703e+41 7.349043911394723e+40 6.695948437357213e+40 5.771418516046453e+39 1.4618589139887557e+39 4.3095596150212407e+39 8.068142139709044e+41 5.43732663935248e+41 2.630815507334015e+41 3.0223933080997788e+57 2.031383298851667e+57
